-0.028,0.21,-0.0038,-0.067,-0.081,0.0054,-0.013,0.0068,-0.0095,-0.69,0.023,3.6e-05,0.033,-0.022,-2.7e-05
-0.033,0.2,-0.0033,0.033,-0.13,0.0048,-0.016,0.027,-0.0098,-0.69,0.02,3.3e-05,0.036,-0.025,-3.1e-05
-0.029,0.18,-0.0028,0.013,-0.16,0.0046,-0.019,0.046,-0.01,-0.68,0.018,2.9e-05,0.036,-0.02,-4.6e-05
-0.027,0.16,-0.0023,0.073,-0.19,0.0045,-0.022,0.063,-0.01,-0.68,0.016,2.4e-05,0.033,-0.018,-5.6e-05
-0.02,0.14,-0.0019,0.095,-0.14,0.0046,-0.024,0.078,-0.011,-0.68,0.015,1.8e-05,0.027,-0.011,-5.5e-05
-0.01,0.13,-0.0014,0.14,-0.14,0.0045,-0.026,0.092,-0.011,-0.67,0.014,1.3e-05,0.026,-0.0048,-4.6e-05
0.0028,0.11,-0.00098,0.15,-0.17,0.0045,-0.026,0.1,-0.011,-0.67,0.014,9.3e-06,0.023,0.0041,-3.3e-05
0.017,0.095,-0.00054,0.12,-0.17,0.0045,-0.025,0.11,-0.011,-0.67,0.015,6.8e-06,0.018,0.013,-1.7e-05
0.028,0.078,-8.8e-05,0.078,-0.21,0.0045,-0.023,0.12,-0.011,-0.67,0.017,5.8e-06,0.014,0.019,-2.2e-06
0.034,0.058,0.00036,0.08,-0.15,0.0045,-0.02,0.13,-0.011,-0.67,0.019,6.3e-06,0.0079,0.022,1.2e-05
0.04,0.043,0.00081,0.097,-0.066,0.0044,-0.016,0.13,-0.011,-0.67,0.021,7.8e-06,0.0053,0.025,1.5e-05
0.048,0.036,0.0012,0.11,-0.056,0.004,-0.012,0.14,-0.011,-0.66,0.024,8.8e-06,0.0084,0.029,3.2e-06
0.058,0.03,0.0016,0.038,-0.12,0.0034,-0.0064,0.14,-0.011,-0.66,0.027,8.5e-06,0.011,0.033,-8.6e-06
0.06,0.018,0.0019,0.0024,-0.088,0.003,-0.00048,0.14,-0.01,-0.66,0.03,7.6e-06,0.0093,0.032,-5.2e-06
0.0042,1.1,-0.0011,-0.66,13,-0.1,0.0033,0.19,-0.01,-0.62,0.031,3.3e-05,0.88,-0.012,0.0012
-0.058,2.3,-0.023,-0.57,10,-0.34,0.00061,0.36,-0.011,-0.49,0.028,0.00041,1.7,-0.048,0.0073
-0.11,3.2,-0.064,-0.44,7.3,-0.44,-0.0079,0.63,-0.016,-0.3,0.022,0.0016,2.2,-0.077,0.016
-0.15,3.7,-0.098,-0.29,4.1,-0.16,-0.021,0.98,-0.024,-0.06,0.013,0.0032,2.5,-0.099,0.014
-0.17,4,-0.087,-0.14,1.1,0.38,-0.037,1.4,-0.034,0.2,0.0024,0.0038,2.6,-0.12,-0.0035
-0.18,4,-0.0079,0.04,-1,1,-0.054,1.8,-0.039,0.44,-0.0095,0.0023,2.1,-0.12,-0.024
-0.17,3.8,0.085,0.12,-3.1,0.79,-0.072,2.2,-0.035,0.63,-0.021,-0.00042,1.7,-0.11,-0.028
-0.15,3.4,0.14,0.2,-5.1,0.39,-0.088,2.5,-0.023,0.78,-0.032,-0.0031,1.2,-0.096,-0.024
-0.13,2.8,0.17,0.24,-6.9,0.076,-0.1,2.8,-0.0072,0.88,-0.04,-0.0052,0.84,-0.078,-0.016
-0.11,2,0.16,0.25,-8.3,-0.11,-0.11,3.1,0.0095,0.95,-0.047,-0.0064,0.52,-0.059,-0.0081
-0.081,1.1,0.15,0.31,-9,-0.2,-0.12,3.2,0.025,0.98,-0.052,-0.0069,0.24,-0.04,-0.0015
-0.05,0.26,0.13,0.28,-8.7,-0.25,-0.13,3.3,0.039,1,-0.055,-0.0068,0.034,-0.017,0.0029
-0.023,-0.57,0.1,0.25,-7.5,-0.28,-0.13,3.3,0.05,0.99,-0.056,-0.0064,-0.35,0.00068,0.0043
0.00092,-1.2,0.07,0.21,-5.1,-0.32,-0.13,3.2,0.059,0.93,-0.055,-0.0059,-0.72,0.015,0.0056
0.021,-1.6,0.038,0.13,-2.5,-0.31,-0.13,3.1,0.064,0.85,-0.053,-0.0053,-0.89,0.024,0.0057
0.032,-1.7,0.01,0.069,-0.4,-0.23,-0.13,2.9,0.067,0.76,-0.05,-0.0048,-0.86,0.027,0.0045
0.038,-1.7,-0.0081,0.1,1,-0.14,-0.13,2.7,0.067,0.68,-0.048,-0.0044,-0.69,0.025,0.0028
0.047,-1.5,-0.018,0.16,1.8,-0.073,-0.12,2.6,0.065,0.63,-0.045,-0.0042,-0.45,0.025,0.0017
0.06,-1.4,-0.024,0.15,1.9,-0.048,-0.12,2.4,0.063,0.59,-0.043,-0.0041,-0.19,0.028,0.0012
0.073,-1.2,-0.029,0.19,1.7,-0.047,-0.11,2.3,0.06,0.58,-0.04,-0.004,0.034,0.03,0.0012
0.089,-1,-0.033,0.15,1.3,-0.044,-0.1,2.2,0.057,0.6,-0.036,-0.0039,0.21,0.035,0.0013
0.1,-0.91,-0.037,0.044,0.78,-0.03,-0.094,2.1,0.054,0.63,-0.033,-0.0037,0.33,0.038,0.0017
0.1,-0.86,-0.039,-0.0032,0.19,-0.0086,-0.083,2,0.05,0.66,-0.029,-0.0035,0.37,0.035,0.0024
0.1,-0.87,-0.039,-0.015,-0.35,0.011,-0.073,1.9,0.046,0.7,-0.026,-0.0032,0.36,0.031,0.0029
0.099,-0.93,-0.037,-0.049,-0.85,0.021,-0.063,1.8,0.042,0.73,-0.023,-0.0029,0.29,0.026,0.0031
0.093,-1,-0.035,-0.084,-1.2,0.02,-0.053,1.7,0.039,0.75,-0.021,-0.0026,0.18,0.02,0.003
0.085,-1.2,-0.034,-0.021,-1.1,0.0096,-0.044,1.6,0.035,0.77,-0.019,-0.0023,0.055,0.013,0.0026
0.082,-1.3,-0.033,-0.08,-0.98,-0.0036,-0.036,1.5,0.032,0.77,-0.018,-0.0021,-0.061,0.012,0.0022
0.074,-1.3,-0.034,-0.066,-0.73,-0.014,-0.028,1.4,0.028,0.75,-0.017,-0.0019,-0.16,0.0067,0.0018
0.068,-1.4,-0.036,-0.083,-0.33,-0.018,-0.021,1.2,0.025,0.74,-0.016,-0.0017,-0.22,0.0039,0.0015
0.06,-1.4,-0.038,-0.069,0.15,-0.016,-0.015,1.1,0.021,0.71,-0.016,-0.0016,-0.26,0.00035,0.0013
0.053,-1.4,-0.039,-0.084,0.56,-0.0092,-0.0092,0.94,0.017,0.69,-0.016,-0.0015,-0.25,-0.0014,0.0012
0.046,-1.3,-0.04,-0.096,0.85,-0.00037,-0.0043,0.81,0.013,0.66,-0.016,-0.0013,-0.22,-0.0039,0.0011
0.037,-1.2,-0.039,-0.1,1,0.0077,-0.00017,0.68,0.0094,0.64,-0.017,-0.0012,-0.17,-0.0067,0.0011
0.028,-1.1,-0.038,-0.081,1.1,0.014,0.003,0.56,0.0056,0.63,-0.018,-0.0011,-0.11,-0.0097,0.001
0.02,-0.99,-0.036,-0.024,1,0.019,0.0054,0.46,0.0018,0.62,-0.019,-0.001,-0.055,-0.011,0.00098
0.019,-0.89,-0.034,-0.069,0.96,0.022,0.0074,0.37,-0.0017,0.62,-0.02,-0.00094,-0.014,-0.0085,0.00089
0.013,-0.8,-0.032,-0.078,0.85,0.025,0.0089,0.28,-0.005,0.62,-0.021,-0.00085,0.015,-0.0096,0.0008
0.0058,-0.72,-0.029,-0.056,0.72,0.028,0.0098,0.21,-0.0081,0.62,-0.022,-0.00078,0.032,-0.011,0.0007
0.001,-0.65,-0.026,-0.048,0.59,0.029,0.01,0.14,-0.011,0.62,-0.023,-0.00071,0.035,-0.011,0.0006
-0.0029,-0.6,-0.024,-0.056,0.52,0.029,0.01,0.075,-0.013,0.63,-0.024,-0.00066,0.028,-0.011,0.00052
-0.0077,-0.55,-0.021,-0.055,0.45,0.028,0.0095,0.017,-0.016,0.63,-0.025,-0.00061,0.016,-0.012,0.00045
-0.012,-0.51,-0.018,-0.049,0.37,0.026,0.0085,-0.036,-0.018,0.63,-0.026,-0.00056,0.00073,-0.013,0.0004
-0.016,-0.48,-0.016,-0.088,0.31,0.024,0.0071,-0.086,-0.019,0.63,-0.028,-0.00053,-0.017,-0.013,0.00036
-0.024,-0.45,-0.013,-0.12,0.3,0.021,0.0051,-0.13,-0.021,0.63,-0.029,-0.00049,-0.036,-0.017,0.00033
-0.034,-0.41,-0.011,-0.097,0.3,0.019,0.0021,-0.17,-0.022,0.62,-0.031,-0.00046,-0.051,-0.022,0.0003
-0.042,-0.38,-0.0095,-0.076,0.32,0.017,-0.0017,-0.21,-0.023,0.62,-0.033,-0.00043,-0.063,-0.025,0.00028
-0.048,-0.35,-0.0079,-0.017,0.42,0.015,-0.0062,-0.25,-0.024,0.61,-0.036,-0.0004,-0.07,-0.028,0.00029
-0.048,-0.3,-0.0064,-0.027,0.43,0.014,-0.011,-0.28,-0.024,0.6,-0.039,-0.00037,-0.066,-0.026,0.00032
-0.05,-0.26,-0.005,0.031,0.45,0.014,-0.016,-0.31,-0.025,0.6,-0.041,-0.00034,-0.06,-0.026,0.00033
-0.046,-0.21,-0.0036,0.0054,0.47,0.013,-0.021,-0.34,-0.026,0.59,-0.044,-0.00031,-0.051,-0.022,0.00033
-0.044,-0.17,-0.0023,0.05,0.47,0.013,-0.025,-0.36,-0.026,0.59,-0.046,-0.00028,-0.038,-0.021,0.00031
-0.038,-0.12,-0.0011,0.12,0.46,0.013,-0.029,-0.37,-0.026,0.58,-0.048,-0.00025,-0.026,-0.016,0.00027
-0.026,-0.074,0.00016,0.14,0.44,0.012,-0.033,-0.38,-0.026,0.58,-0.049,-0.00022,-0.014,-0.0081,0.00022
-0.013,-0.032,0.0013,0.11,0.44,0.012,-0.035,-0.38,-0.026,0.58,-0.049,-0.0002,-0.0028,0.00014,0.00018
-0.0021,0.01,0.0025,0.13,0.34,0.011,-0.035,-0.39,-0.026,0.58,-0.049,-0.00019,0.009,0.0058,0.00014
0.0098,0.042,0.0035,0.064,0.32,0.01,-0.035,-0.38,-0.025,0.58,-0.048,-0.00017,0.013,0.012,0.00011
0.015,0.071,0.0045,0.03,0.29,0.0092,-0.034,-0.38,-0.025,0.58,-0.047,-0.00016,0.018,0.014,0.00011
0.017,0.097,0.0054,0.052,0.18,0.0082,-0.032,-0.37,-0.025,0.59,-0.046,-0.00015,0.021,0.013,0.00011
0.022,0.11,0.0061,-0.004,0.15,0.007,-0.03,-0.36,-0.024,0.59,-0.044,-0.00014,0.017,0.014,0.00012
0.021,0.13,0.0068,-0.059,0.12,0.0057,-0.028,-0.35,-0.023,0.59,-0.043,-0.00013,0.014,0.011,0.00012
0.015,0.14,0.0073,0.017,0.053,0.0044,-0.026,-0.33,-0.023,0.59,-0.042,-0.00012,0.011,0.005,0.00012
0.016,0.14,0.0076,-0.032,0.059,0.003,-0.025,-0.32,-0.022,0.59,-0.042,-0.0001,0.0044,0.0048,0.00011
0.013,0.15,0.0079,-0.016,0.01,0.0018,-0.023,-0.3,-0.021,0.59,-0.041,-9.5e-05,0.0012,0.00099,8.9e-05
0.011,0.15,0.008,0.017,0.00044,0.00062,-0.022,-0.29,-0.02,0.59,-0.041,-8.6e-05,-0.0039,-0.00083,7.6e-05
0.013,0.15,0.008,0.014,0.015,-0.00034,-0.021,-0.28,-0.02,0.59,-0.041,-7.9e-05,-0.0074,-0.00023,6.7e-05
0.015,0.15,0.0079,0.027,-0.013,-0.0011,-0.019,-0.26,-0.019,0.59,-0.041,-7.3e-05,-0.0081,0.00019,6.1e-05
0.017,0.15,0.0078,-0.02,-0.05,-0.0017,-0.018,-0.25,-0.018,0.59,-0.041,-6.7e-05,-0.0097,0.0017,5.7e-05
0.015,0.14,0.0076,-0.087,0.014,-0.0022,-0.016,-0.23,-0.017,0.59,-0.041,-6.1e-05,-0.012,0.00017,5.1e-05
0.0069,0.15,0.0074,-0.076,0.041,-0.0023,-0.015,-0.22,-0.016,0.59,-0.041,-5.7e-05,-0.0089,-0.0053,4.4e-05
-4.1e-05,0.15,0.0071,-0.038,0.056,-0.0023,-0.015,-0.2,-0.016,0.59,-0.042,-5.2e-05,-0.0034,-0.0093,4.4e-05
-0.0032,0.16,0.0069,-0.04,0.065,-0.0021,-0.015,-0.19,-0.015,0.59,-0.043,-4.8e-05,0.0032,-0.011,4.6e-05
-0.0064,0.16,0.0067,-0.012,0.021,-0.0019,-0.015,-0.17,-0.014,0.59,-0.044,-4.3e-05,0.01,-0.012,4.6e-05
-0.007,0.16,0.0065,-0.0057,0.034,-0.0018,-0.016,-0.15,-0.014,0.59,-0.046,-3.9e-05,0.014,-0.012,4e-05
-0.007,0.17,0.0064,0.016,0.026,-0.0016,-0.017,-0.14,-0.013,0.59,-0.047,-3.5e-05,0.019,-0.011,3.2e-05
-0.005,0.17,0.0062,0.03,-0.0075,-0.0015,-0.017,-0.12,-0.012,0.59,-0.048,-3.3e-05,0.023,-0.0087,2.3e-05
-0.0017,0.16,0.0061,0.088,-0.038,-0.0015,-0.018,-0.1,-0.012,0.59,-0.048,-3.1e-05,0.024,-0.0058,1.5e-05
0.0068,0.16,0.0059,0.15,-0.074,-0.0017,-0.017,-0.088,-0.011,0.6,-0.049,-3e-05,0.024,0.00054,7.4e-06
0.021,0.15,0.0057,0.14,-0.11,-0.002,-0.016,-0.073,-0.011,0.6,-0.048,-2.9e-05,0.021,0.01,5.4e-06
0.034,0.14,0.0055,0.066,-0.14,-0.0024,-0.013,-0.058,-0.01,0.6,-0.047,-2.8e-05,0.015,0.018,1.4e-05
0.039,0.12,0.0052,0.073,-0.14,-0.0028,-0.0097,-0.045,-0.0095,0.6,-0.045,-2.6e-05,0.0091,0.021,2.9e-05
0.045,0.11,0.0049,0.028,-0.19,-0.0033,-0.0055,-0.033,-0.009,0.6,-0.042,-2.2e-05,0.0036,0.024,3.8e-05
0.046,0.092,0.0046,0.01,-0.17,-0.0037,-0.00092,-0.023,-0.0085,0.6,-0.04,-1.9e-05,-0.005,0.024,4e-05
0.046,0.076,0.0042,0.05,-0.19,-0.004,0.0037,-0.015,-0.0081,0.6,-0.037,-1.5e-05,-0.011,0.023,3.2e-05
0.05,0.059,0.0038,0.034,-0.14,-0.0042,0.0085,-0.0082,-0.0076,0.6,-0.035,-1.2e-05,-0.018,0.025,2.2e-05
0.052,0.047,0.0034,3e-06,-0.12,-0.0042,0.014,-0.0029,-0.0073,0.6,-0.032,-1.1e-05,-0.02,0.026,8e-06
0.051,0.037,0.003,-0.1,-0.081,-0.004,0.019,0.0013,-0.007,0.6,-0.03,-1.1e-05,-0.021,0.024,-8.5e-06
0.04,0.03,0.0026,-0.048,-0.053,-0.0036,0.023,0.0046,-0.0067,0.59,-0.028,-1.2e-05,-0.019,0.016,-2.4e-05
0.035,0.027,0.0022,-0.043,-0.037,-0.0031,0.027,0.0074,-0.0065,0.59,-0.027,-1.5e-05,-0.015,0.013,-2.8e-05
0.03,0.024,0.002,0.021,0.027,-0.0025,0.03,0.0099,-0.0062,0.59,-0.025,-1.7e-05,-0.011,0.01,-2e-05
0.031,0.027,0.0017,-0.0055,0.042,-0.0018,0.033,0.013,-0.0061,0.59,-0.024,-1.9e-05,-0.0031,0.012,-1.2e-05
0.03,0.031,0.0016,0.019,0.023,-0.0012,0.036,0.015,-0.0059,0.59,-0.023,-2e-05,0.0045,0.012,-4.7e-06
0.031,0.033,0.0015,-0.028,0.035,-0.00063,0.04,0.019,-0.0057,0.59,-0.022,-2e-05,0.0095,0.014,-7e-07
0.033,-0.26,0.0012,-0.017,-5.7,-0.014,0.043,0.015,-0.0056,0.59,-0.02,-2e-05,-0.25,0.014,4.3e-05
0.026,-0.76,-0.0023,-0.15,-4.2,-0.056,0.046,-0.038,-0.0056,0.54,-0.019,1e-06,-0.57,0.012,0.00029
0.0074,-1.1,-0.0091,-0.17,-2.4,-0.07,0.047,-0.13,-0.0062,0.47,-0.018,7.1e-06,-0.79,0.0023,-0.00031
-0.0096,-1.3,-0.015,-0.15,-1.1,-0.034,0.047,-0.25,-0.0074,0.39,-0.019,-6.3e-05,-0.88,-0.0063,-0.001
-0.023,-1.3,-0.015,-0.12,0.066,0.023,0.046,-0.38,-0.0089,0.3,-0.02,-0.00017,-0.88,-0.013,-0.00095
-0.033,-1.3,-0.01,-0.11,0.87,0.07,0.043,-0.51,-0.01,0.22,-0.021,-0.00024,-0.79,-0.018,-0.00032
-0.043,-1.2,-0.0022,-0.13,1.3,0.088,0.039,-0.63,-0.011,0.14,-0.023,-0.00023,-0.66,-0.022,0.00038
-0.053,-1,0.0061,-0.12,1.5,0.075,0.034,-0.74,-0.011,0.084,-0.026,-0.00016,-0.52,-0.027,0.00094
-0.061,-0.85,0.012,-0.044,1.5,0.048,0.028,-0.83,-0.0098,0.039,-0.029,-5.1e-05,-0.38,-0.031,0.0013
-0.062,-0.7,0.016,0.014,1.4,0.02,0.022,-0.91,-0.0083,0.0076,-0.032,8.4e-05,-0.26,-0.03,0.0014
-0.058,-0.56,0.016,0.085,1.4,-0.0019,0.016,-0.97,-0.0067,-0.013,-0.034,0.00021,-0.16,-0.026,0.0012
-0.048,-0.42,0.016,0.12,1.3,-0.015,0.011,-1,-0.0051,-0.025,-0.037,0.00031,-0.085,-0.018,0.00071
-0.034,-0.3,0.014,0.12,1.2,-0.021,0.0065,-1.1,-0.0036,-0.031,-0.038,0.00035,-0.029,-0.0081,0.00025
-0.021,-0.19,0.012,0.11,1.1,-0.022,0.0037,-1.1,-0.0024,-0.031,-0.038,0.00036,0.0099,0.00082,-9.8e-05
-0.0092,-0.088,0.0095,0.1,0.88,-0.02,0.0022,-1.1,-0.0013,-0.029,-0.038,0.00034,0.032,0.008,-0.00027
0.0014,-0.0072,0.0077,0.084,0.72,-0.017,0.0018,-1.1,-0.00045,-0.026,-0.037,0.00031,0.037,0.014,-0.0003
0.0098,0.059,0.0062,0.074,0.64,-0.014,0.0024,-1.1,0.00024,-0.022,-0.035,0.00029,0.031,0.017,-0.00024
0.017,0.12,0.0048,0.069,0.54,-0.012,0.0037,-1.1,0.00079,-0.019,-0.033,0.00026,0.022,0.021,-0.00018
0.023,0.17,0.0037,0.069,0.48,-0.011,0.0057,-1.1,0.0012,-0.018,-0.031,0.00025,0.01,0.023,-0.00012
0.03,0.22,0.0027,0.095,0.43,-0.0097,0.0084,-1.1,0.0015,-0.017,-0.029,0.00024,-0.00089,0.025,-9.4e-05
0.038,0.26,0.0017,0.074,0.4,-0.0091,0.012,-1,0.0018,-0.018,-0.026,0.00023,-0.0091,0.029,-8.4e-05
0.044,0.3,0.00086,0.037,0.4,-0.0085,0.016,-1,0.0019,-0.019,-0.023,0.00022,-0.014,0.031,-9.7e-05
0.047,0.34,3.8e-05,0.023,0.39,-0.0079,0.021,-0.97,0.0019,-0.02,-0.02,0.00021,-0.013,0.031,-0.00012
0.048,0.37,-0.00072,0.035,0.37,-0.0073,0.025,-0.94,0.0019,-0.022,-0.017,0.0002,-0.0078,0.03,-0.00015
0.051,0.41,-0.0014,0.029,0.33,-0.0068,0.03,-0.9,0.0018,-0.022,-0.014,0.00018,-7.7e-05,0.03,-0.00017
0.052,0.44,-0.0021,0.021,0.29,-0.0064,0.035,-0.86,0.0016,-0.022,-0.011,0.00016,0.0086,0.03,-0.00017
0.053,0.47,-0.0027,-0.0044,0.25,-0.0059,0.041,-0.81,0.0014,-0.02,-0.0078,0.00015,0.017,0.03,-0.00017
0.052,0.49,-0.0033,-0.0028,0.22,-0.0055,0.046,-0.76,0.0011,-0.018,-0.0049,0.00013,0.026,0.028,-0.00015
0.05,0.51,-0.0038,-0.031,0.18,-0.0049,0.051,-0.71,0.00072,-0.015,-0.0021,0.00012,0.036,0.028,-0.00012
0.046,0.53,-0.0042,-0.059,0.14,-0.0042,0.056,-0.66,0.00032,-0.011,0.00051,0.00011,0.045,0.025,-9.4e-05
0.039,0.54,-0.0046,-0.085,0.095,-0.0033,0.06,-0.61,-0.00012,-0.0061,0.0027,9.8e-05,0.053,0.02,-6.3e-05
0.03,0.55,-0.0049,-0.11,0.036,-0.0024,0.064,-0.55,-0.0006,-0.00047,0.0045,9.3e-05,0.059,0.015,-3.2e-05
0.018,0.55,-0.0051,-0.1,-0.016,-0.0016,0.066,-0.5,-0.0011,0.0056,0.0056,9.1e-05,0.062,0.0081,-1.6e-05
0.0079,0.54,-0.0052,-0.099,-0.072,-0.00056,0.067,-0.44,-0.0016,0.012,0.0063,9e-05,0.065,0.0038,6.2e-08
-0.002,0.53,-0.0052,-0.1,-0.13,0.00046,0.068,-0.39,-0.0021,0.019,0.0064,9e-05,0.064,-0.00037,-4.2e-06
-0.012,0.52,-0.0051,-0.11,-0.18,0.0016,0.067,-0.34,-0.0027,0.025,0.0062,8.9e-05,0.061,-0.0052,-2.8e-05
-0.023,0.5,-0.0049,-0.094,-0.22,0.0025,0.065,-0.29,-0.0032,0.031,0.0053,8.5e-05,0.056,-0.01,-5.4e-05
-0.032,0.47,-0.0046,-0.077,-0.27,0.0032,0.062,-0.24,-0.0036,0.036,0.0042,7.9e-05,0.049,-0.013,-6.5e-05
-0.039,0.44,-0.0043,-0.054,-0.28,0.004,0.059,-0.19,-0.0041,0.04,0.0028,7.1e-05,0.042,-0.015,-7.9e-05
-0.044,0.42,-0.0038,-0.052,-0.3,0.0046,0.055,-0.15,-0.0045,0.044,0.0013,6.4e-05,0.036,-0.015,-8e-05
-0.048,0.38,-0.0034,-0.056,-0.33,0.005,0.05,-0.11,-0.0049,0.048,-0.00031,5.5e-05,0.028,-0.017,-8.8e-05
-0.053,0.35,-0.0028,-0.042,-0.34,0.0053,0.045,-0.072,-0.0052,0.05,-0.0021,4.6e-05,0.02,-0.019,-8.8e-05
-0.056,0.32,-0.0023,-0.036,-0.32,0.0056,0.04,-0.039,-0.0054,0.052,-0.004,3.8e-05,0.013,-0.019,-7.4e-05
-0.059,0.29,-0.0017,-0.02,-0.31,0.0057,0.034,-0.0084,-0.0056,0.053,-0.006,3.1e-05,0.0088,-0.019,-5.7e-05
-0.06,0.26,-0.0011,0.012,-0.31,0.0057,0.028,0.019,-0.0058,0.053,-0.0079,2.7e-05,0.0049,-0.019,-3.8e-05
-0.058,0.23,-0.00058,0.0043,-0.28,0.0056,0.022,0.043,-0.0058,0.054,-0.0096,2.4e-05,0.002,-0.016,-2.1e-05
-0.057,0.2,-1.7e-05,0.0033,-0.23,0.0055,0.016,0.064,-0.0059,0.054,-0.011,2.2e-05,0.00056,-0.016,-1.1e-05
-0.057,0.18,0.00052,0.012,-0.21,0.0052,0.01,0.083,-0.0059,0.054,-0.013,2.1e-05,0.0028,-0.015,-2.8e-06
-0.055,0.16,0.001,-0.0015,-0.1,0.0048,0.0049,0.099,-0.0058,0.054,-0.014,2.1e-05,0.0055,-0.014,2.4e-06
-0.054,0.15,0.0015,0.04,-0.06,0.0043,-0.00059,0.11,-0.0056,0.056,-0.016,2.2e-05,0.015,-0.014,5.9e-06
-0.05,0.14,0.0019,0.053,-0.074,0.0038,-0.0058,0.13,-0.0055,0.058,-0.017,2.2e-05,0.025,-0.011,4.3e-06
-0.044,0.13,0.0023,0.036,-0.12,0.0034,-0.011,0.14,-0.0053,0.06,-0.018,2.2e-05,0.033,-0.0086,-5.5e-06
-0.04,0.12,0.0026,0.069,-0.19,0.0031,-0.015,0.15,-0.005,0.064,-0.019,2.1e-05,0.035,-0.0079,-1.4e-05
-0.034,0.099,0.0029,0.062,-0.14,0.0025,-0.018,0.17,-0.0048,0.067,-0.019,2e-05,0.032,-0.0047,-2.1e-05
-0.027,0.084,0.0031,0.085,-0.22,0.0021,-0.022,0.17,-0.0045,0.07,-0.02,1.7e-05,0.031,-0.0023,-2.2e-05
-0.019,0.062,0.0033,0.098,-0.21,0.0015,-0.024,0.18,-0.0041,0.073,-0.02,1.5e-05,0.024,0.0013,-1.6e-05
-0.01,0.041,0.0034,0.075,-0.17,0.00081,-0.025,0.19,-0.0038,0.075,-0.019,1.4e-05,0.017,0.0055,-7.5e-06
-0.0031,0.024,0.0034,0.051,-0.1,3.7e-05,-0.026,0.19,-0.0035,0.077,-0.019,1.4e-05,0.013,0.0077,-1.4e-06
0.0013,0.014,0.0034,0.077,-0.14,-0.00033,-0.026,0.19,-0.0031,0.078,-0.018,1.4e-05,0.013,0.0084,4e-07
0.0082,0.00039,0.0034,0.094,-0.16,-0.00072,-0.026,0.19,-0.0028,0.079,-0.017,1.4e-05,0.01,0.011,3e-06
0.017,-0.015,0.0033,0.088,-0.18,-0.0011,-0.024,0.19,-0.0025,0.08,-0.016,1.4e-05,0.0061,0.014,5.2e-06
0.024,-0.031,0.0031,0.044,-0.16,-0.0015,-0.022,0.19,-0.0021,0.08,-0.014,1.5e-05,0.00035,0.017,7.3e-06
0.028,-0.046,0.003,0.021,-0.16,-0.0017,-0.02,0.19,-0.0018,0.08,-0.012,1.6e-05,-0.0043,0.017,3.7e-06
0.029,-0.061,0.0028,-0.049,-0.089,-0.0021,-0.017,0.18,-0.0015,0.08,-0.011,1.6e-05,-0.0094,0.015,-2e-06
0.024,-0.069,0.0026,-0.038,-0.058,-0.0023,-0.014,0.17,-0.0013,0.079,-0.0095,1.5e-05,-0.0097,0.0098,-1.6e-05
0.019,-0.074,0.0023,-0.034,-0.00089,-0.0024,-0.012,0.17,-0.001,0.078,-0.0087,1.3e-05,-0.0085,0.0061,-2.3e-05
0.016,-0.074,0.0021,-0.019,-0.012,-0.0024,-0.01,0.16,-0.0008,0.077,-0.0082,1.1e-05,-0.004,0.003,-2.2e-05
0.014,-0.075,0.0019,-0.057,-0.036,-0.0023,-0.0087,0.15,-0.0006,0.077,-0.008,8.6e-06,-0.0013,0.0012,-1.7e-05
0.0084,-0.078,0.0016,-0.066,-0.053,-0.0023,-0.0076,0.14,-0.00042,0.077,-0.0081,7.2e-06,-0.001,-0.0032,-1.1e-05
0.0023,-0.083,0.0014,-0.03,-0.042,-0.0023,-0.0071,0.14,-0.00027,0.076,-0.0086,6.2e-06,-0.0026,-0.0072,-8.9e-06
-0.00028,-0.086,0.0012,-0.0047,-0.013,-0.0022,-0.007,0.13,-0.00014,0.076,-0.0094,5.3e-06,-0.0038,-0.0081,-8e-06
-0.00037,-0.087,0.00096,-0.022,0.039,-0.0022,-0.007,0.12,-3.5e-05,0.076,-0.01,4.6e-06,-0.0038,-0.0074,-5.6e-06
-0.0021,-0.084,0.00075,-0.034,0.034,-0.002,-0.0072,0.11,5e-05,0.076,-0.011,4.3e-06,-0.00095,-0.008,-2.1e-06
-0.005,-0.08,0.00055,-0.05,0.044,-0.0019,-0.0075,0.1,0.00011,0.076,-0.012,4.2e-06,0.00082,-0.0092,-4.2e-07
-0.0093,-0.076,0.00037,-0.022,0.018,-0.0017,-0.0083,0.095,0.00016,0.076,-0.013,4.2e-06,0.0028,-0.011,2.4e-07
-0.011,-0.075,0.0002,-0.071,0.027,-0.0016,-0.0093,0.088,0.00019,0.076,-0.014,4.1e-06,0.0026,-0.011,-2.2e-06
-0.017,-0.072,5.3e-05,-0.038,0.03,-0.0014,-0.011,0.08,0.0002,0.076,-0.015,3.8e-06,0.0026,-0.015,-3.3e-06
-0.02,-0.07,-8.1e-05,0.027,0.013,-0.0013,-0.013,0.073,0.0002,0.077,-0.017,3.4e-06,0.0027,-0.016,-4.6e-06
-0.017,-0.069,-0.0002,0.051,-0.0084,-0.0011,-0.014,0.066,0.00019,0.077,-0.018,2.8e-06,0.0013,-0.012,-7.2e-06
-0.011,-0.069,-0.0003,0.052,-0.025,-0.00096,-0.016,0.06,0.00016,0.077,-0.019,2e-06,-0.0016,-0.0079,-8.1e-06
-0.006,-0.072,-0.00039,0.032,-0.028,-0.00085,-0.017,0.052,0.00013,0.076,-0.02,1.3e-06,-0.0056,-0.0041,-5.7e-06
