%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z,field.valid
1565825439658955617,185523,1565825439658955617,,0.583593525588,-0.0161704141884,0.401596388059,0.0172518401546,0.708980039077,0.0171461387528,0.704808972792,0.00475248682146,0.0328158465456,0.0608454921739,0.0504715020377,0.0671599127561,-0.0195379837621,-0.172796345111,1.02112749797,-1.04080303067,0.291418982663,0.141426688582,0.577384441671,1
1565825439668963031,185524,1565825439668963031,,0.58412619231,-0.0158227119727,0.401542372541,0.0174579400809,0.709127781743,0.0171158197699,0.704655985714,0.00540324270319,0.0312939780673,0.0590059771419,0.0658964786986,0.0665752394784,-0.00243895487241,0.165972468659,1.44776668219,-1.37872907967,0.157924678125,0.0589654735577,0.659619962048,1
1565825439678982396,185525,1565825439678982396,,0.584699495336,-0.0154503068963,0.401522116719,0.0174567173823,0.709244253572,0.0171330521347,0.704538366818,0.00320007483353,0.0358573511589,0.0550022321479,0.0111312276983,0.0378591692818,0.00692195332661,-0.0564092380512,2.14243133549,-0.815574336348,0.298136704194,0.22574674962,0.672219605827,1
1565825439688969119,185526,1565825439688969119,,0.585277617316,-0.0151226407485,0.401425372304,0.0176492054194,0.709461270812,0.0170786569855,0.704316356648,0.0068478311809,0.0361260860325,0.0564446945858,0.0132393975232,0.0470846080633,0.00447063655447,0.365303646399,1.41744301825,-0.526483417277,0.2305145179,0.0763633361872,0.511912028273,1
1565825439698961995,185527,1565825439698961995,,0.585878984079,-0.0146970824964,0.401410171941,0.0175755031188,0.709489317257,0.0172244609819,0.704286396526,0.00764145232234,0.0363391054509,0.0585239435609,0.020641621737,0.0413076879999,0.0222800527839,0.443529403356,0.165181392818,1.08468690155,0.00910678052355,0.178470189745,0.541281508342,1
1565825439708982720,185528,1565825439708982720,,0.586582451715,-0.0143270638593,0.401345243523,0.0175329059239,0.709590976956,0.0173835446273,0.704181123724,0.00597547863494,0.0374127345647,0.0627638268034,-0.0298293434056,0.0232215300576,0.0121551989693,0.243576620134,-0.333195058439,2.53757316006,0.0458602559724,0.301692634778,0.482069857164,1
1565825439718949864,185529,1565825439718949864,,0.587317800298,-0.0141247904866,0.401371285295,0.0176510207008,0.709677205277,0.0172597223726,0.704094317376,0.00335348509673,0.0331248585987,0.0717338211099,-0.0146119638255,0.0292390163272,-0.00346650419965,0.237386271473,-0.166038790914,2.31578740587,-0.0170002629924,0.188477839514,0.503434397451,1
1565825439728963179,185530,1565825439728963179,,0.588133130916,-0.0137792225474,0.401385930191,0.0174332323801,0.709681329596,0.0173317618128,0.704093816806,-9.99063441081e-05,0.0299835489432,0.078291945524,-0.00174988995757,0.0152643090083,-0.00793596351683,0.317585524524,0.0332447179181,1.95596335834,-0.126648568425,0.134388053276,0.671234480947,1
1565825439738991995,185531,1565825439738991995,,0.589075736935,-0.0134292485764,0.401378468123,0.0172795092979,0.709704115063,0.0174628939493,0.704071399047,-0.00272517441809,0.0309475656011,0.0843561361754,-0.0331910655784,-0.00238830893712,-0.00916743662089,0.191674141859,-0.110578820379,1.772412739,-0.163511692937,0.14190596993,0.767030765976,1
1565825439748969942,185532,1565825439748969942,,0.590026215345,-0.0131437643395,0.401465877261,0.0171233472464,0.709712558168,0.017541160914,0.704064757982,-0.00253543294889,0.0307222728016,0.0927999643981,-0.0275228189076,0.00774934008603,-0.0109985772762,0.334306924261,-0.478295247077,2.0028337362,-0.228424536626,0.0358078243964,0.652805322263,1
1565825439758962787,185533,1565825439758962787,,0.591075603052,-0.012769157704,0.40154127907,0.0169222327543,0.709654431648,0.0177562492356,0.70412281691,-0.00519925029667,0.0312608495343,0.0995763335792,-0.0377613126027,-0.0026355459346,-0.00773084449969,0.163004009048,-0.224967176079,2.17778725801,-0.162971042171,0.198063991626,0.587895069225,1
